FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250905;0900;21;;;
250905;1000;22;;;
250905;1100;21;;;
250905;1200;19;;;
250905;1300;22;;;
250905;1400;22;;;
250905;1500;21;;;
250905;1600;21;;;
250905;1700;19;;;
250905;1800;21;;;
250905;1900;59;;;
250905;2000;76;;;
250905;2100;48;;;
250905;2200;42;;;
250905;2300;40;;;
250906;0000;42;;;
250906;0100;53;;;
250906;0200;10;;;
250906;0300;21;;;
250906;0400;18;;;
250906;0500;7;;;
250906;0600;14;;;
250906;0700;18;;;
250906;0800;21;;;
250906;0900;20;;;
250906;1000;16;;;
250906;1100;25;;;
250906;1200;14;;;
250906;1300;22;;;
250906;1400;21;;;
250906;1500;14;;;
250906;1600;19;;;
250906;1700;24;;;
250906;1800;25;;;
250906;1900;19;;;
250906;2000;18;;;
250906;2100;31;;;
250906;2200;25;;;
250906;2300;24;;;
250907;0000;16;;;
250907;0100;19;;;
250907;0200;16;;;
250907;0300;12;;;
250907;0400;10;;;
250907;0500;11;;;
250907;0600;9;;;
250907;0700;8;;;
250907;0800;8;;;
250907;0900;14;;;
250907;1000;13;;;
250907;1100;16;;;
250907;1200;14;;;
250907;1300;10;;;
250907;1400;18;;;
250907;1500;13;;;
250907;1600;13;;;
250907;1700;13;;;
250907;1800;24;;;
250907;1900;75;;;
250907;2000;113;;;
250907;2100;77;;;
250907;2200;49;;;
250907;2300;43;;;
250908;0000;42;;;
250908;0100;20;;;
250908;0200;16;;;
250908;0300;9;;;
250908;0400;20;;;
250908;0500;18;;;
250908;0600;26;;;
250908;0700;30;;;
250908;0800;14;;;
250908;0900;15;;;
250908;1000;24;;;
250908;1100;11;;;
250908;1200;9;;;
250908;1300;6;;;
250908;1400;4;;;
250908;1500;4;;;
250908;1600;5;;;
250908;1700;6;;;
250908;1800;8;;;
250908;1900;10;;;
250908;2000;10;;;
250908;2100;9;;;
250908;2200;10;;;
250908;2300;10;;;
250909;0000;7;;;
250909;0100;5;;;
250909;0200;3;;;
250909;0300;3;;;
250909;0400;10;;;
250909;0500;11;;;
250909;0600;31;;;
250909;0700;21;;;
250909;0800;14;;;
250909;0900;10;;;
250909;1000;;;;
250909;1100;7;;;
250909;1200;10;;;
250909;1300;12;;;
250909;1400;10;;;
250909;1500;5;;;
250909;1600;1;;;
250909;1700;5;;;
250909;1800;9;;;
250909;1900;9;;;
250909;2000;9;;;
250909;2100;6;;;
250909;2200;14;;;
250909;2300;9;;;
250910;0000;11;;;
250910;0100;7;;;
250910;0200;3;;;
250910;0300;5;;;
250910;0400;5;;;
250910;0500;6;;;
250910;0600;3;;;
250910;0700;3;;;
250910;0800;3;;;
250910;0900;1;;;
250910;1000;2;;;
250910;1100;2;;;
250910;1200;1;;;
250910;1300;1;;;
250910;1400;1;;;
250910;1500;1;;;
250910;1600;2;;;
250910;1700;1;;;
250910;1800;8;;;
250910;1900;6;;;
250910;2000;4;;;
250910;2100;5;;;
250910;2200;5;;;
250910;2300;6;;;
250911;0000;7;;;
250911;0100;12;;;
250911;0200;7;;;
250911;0300;4;;;
250911;0400;6;;;
250911;0500;6;;;
250911;0600;7;;;
250911;0700;5;;;
250911;0800;9;;;
250911;0900;16;;;
250911;1000;2;;;
250911;1100;19;;;
250911;1200;8;;;
250911;1300;7;;;
250911;1400;8;;;
250911;1500;9;;;
250911;1600;12;;;
250911;1700;8;;;
250911;1800;12;;;
250911;1900;16;;;
250911;2000;9;;;
250911;2100;9;;;
250911;2200;23;;;
250911;2300;16;;;
250912;0000;6;;;
250912;0100;12;;;
250912;0200;9;;;
250912;0300;9;;;
250912;0400;12;;;
250912;0500;20;;;
250912;0600;21;;;
250912;0700;31;;;
250912;0800;20;;;
250912;0900;19;;;
250912;1000;19;;;
250912;1100;13;;;
250912;1200;12;;;
250912;1300;8;;;
250912;1400;7;;;
250912;1500;11;;;
250912;1600;8;;;
250912;1700;4;;;
250912;1800;9;;;
250912;1900;10;;;
250912;2000;15;;;
250912;2100;10;;;
250912;2200;9;;;
250912;2300;5;;;
250913;0000;3;;;
250913;0100;2;;;
250913;0200;1;;;
250913;0300;1;;;
250913;0400;1;;;
250913;0500;1;;;
250913;0600;1;;;
250913;0700;3;;;
250913;0800;5;;;
250913;0900;7;;;
250913;1000;7;;;
250913;1100;7;;;
250913;1200;4;;;
250913;1300;3;;;
250913;1400;3;;;
250913;1500;1;;;
250913;1600;1;;;
250913;1700;1;;;
250913;1800;3;;;
250913;1900;7;;;
250913;2000;30;;;
250913;2100;1;;;
250913;2200;1;;;
250913;2300;2;;;
250914;0000;5;;;
250914;0100;5;;;
250914;0200;2;;;
