FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250826;2000;49;;;
250826;2100;49;;;
250826;2200;43;;;
250826;2300;42;;;
250827;0000;41;;;
250827;0100;35;;;
250827;0200;32;;;
250827;0300;42;;;
250827;0400;38;;;
250827;0500;40;;;
250827;0600;50;;;
250827;0700;58;;;
250827;0800;49;;;
250827;0900;44;;;
250827;1000;46;;;
250827;1100;46;;;
250827;1200;45;;;
250827;1300;54;;;
250827;1400;53;;;
250827;1500;50;;;
250827;1600;43;;;
250827;1700;40;;;
250827;1800;57;;;
250827;1900;53;;;
250827;2000;52;;;
250827;2100;47;;;
250827;2200;52;;;
250827;2300;49;;;
250828;0000;28;;;
250828;0100;31;;;
250828;0200;32;;;
250828;0300;31;;;
250828;0400;19;;;
250828;0500;17;;;
250828;0600;18;;;
250828;0700;35;;;
250828;0800;80;;;
250828;0900;47;;;
250828;1000;40;;;
250828;1100;60;;;
250828;1200;63;;;
250828;1300;46;;;
250828;1400;51;;;
250828;1500;63;;;
250828;1600;82;;;
250828;1700;42;;;
250828;1800;38;;;
250828;1900;43;;;
250828;2000;37;;;
250828;2100;35;;;
250828;2200;32;;;
250828;2300;25;;;
250829;0000;28;;;
250829;0100;22;;;
250829;0200;20;;;
250829;0300;9;;;
250829;0400;7;;;
250829;0500;5;;;
250829;0600;4;;;
250829;0700;7;;;
250829;0800;9;;;
250829;0900;22;;;
250829;1000;17;;;
250829;1100;13;;;
250829;1200;14;;;
250829;1300;18;;;
250829;1400;20;;;
250829;1500;13;;;
250829;1600;22;;;
250829;1700;26;;;
250829;1800;22;;;
250829;1900;18;;;
250829;2000;21;;;
250829;2100;26;;;
250829;2200;17;;;
250829;2300;17;;;
250830;0000;18;;;
250830;0100;26;;;
250830;0200;24;;;
250830;0300;20;;;
250830;0400;21;;;
250830;0500;26;;;
250830;0600;21;;;
250830;0700;29;;;
250830;0800;20;;;
250830;0900;26;;;
250830;1000;22;;;
250830;1100;23;;;
250830;1200;21;;;
250830;1300;23;;;
250830;1400;28;;;
250830;1500;35;;;
250830;1600;27;;;
250830;1700;19;;;
250830;1800;20;;;
250830;1900;20;;;
250830;2000;18;;;
250830;2100;21;;;
250830;2200;14;;;
250830;2300;11;;;
250831;0000;25;;;
250831;0100;15;;;
250831;0200;16;;;
250831;0300;17;;;
250831;0400;35;;;
250831;0500;45;;;
250831;0600;51;;;
250831;0700;63;;;
250831;0800;33;;;
250831;0900;32;;;
250831;1000;22;;;
250831;1100;21;;;
250831;1200;21;;;
250831;1300;19;;;
250831;1400;20;;;
250831;1500;46;;;
250831;1600;47;;;
250831;1700;46;;;
250831;1800;42;;;
250831;1900;25;;;
250831;2000;32;;;
250831;2100;114;;;
250831;2200;137;;;
250831;2300;119;;;
250901;0000;75;;;
250901;0100;62;;;
250901;0200;66;;;
250901;0300;64;;;
250901;0400;59;;;
250901;0500;60;;;
250901;0600;73;;;
250901;0700;134;;;
250901;0800;140;;;
250901;0900;112;;;
250901;1000;98;;;
250901;1100;53;;;
250901;1200;44;;;
250901;1300;45;;;
250901;1400;28;;;
250901;1500;36;;;
250901;1600;52;;;
250901;1700;53;;;
250901;1800;49;;;
250901;1900;50;;;
250901;2000;49;;;
250901;2100;45;;;
250901;2200;50;;;
250901;2300;69;;;
250902;0000;64;;;
250902;0100;51;;;
250902;0200;42;;;
250902;0300;31;;;
250902;0400;40;;;
250902;0500;50;;;
250902;0600;28;;;
250902;0700;27;;;
250902;0800;43;;;
250902;0900;38;;;
250902;1000;47;;;
250902;1100;52;;;
250902;1200;50;;;
250902;1300;36;;;
250902;1400;29;;;
250902;1500;35;;;
250902;1600;46;;;
250902;1700;47;;;
250902;1800;40;;;
250902;1900;36;;;
250902;2000;31;;;
250902;2100;37;;;
250902;2200;27;;;
250902;2300;34;;;
250903;0000;32;;;
250903;0100;32;;;
250903;0200;28;;;
250903;0300;28;;;
250903;0400;41;;;
250903;0500;54;;;
250903;0600;58;;;
250903;0700;45;;;
250903;0800;32;;;
250903;0900;29;;;
250903;1000;31;;;
250903;1100;30;;;
250903;1200;28;;;
250903;1300;33;;;
250903;1400;26;;;
250903;1500;31;;;
250903;1600;42;;;
250903;1700;55;;;
250903;1800;41;;;
250903;1900;48;;;
250903;2000;45;;;
250903;2100;34;;;
250903;2200;42;;;
250903;2300;38;;;
250904;0000;30;;;
250904;0100;33;;;
250904;0200;34;;;
250904;0300;39;;;
250904;0400;42;;;
250904;0500;44;;;
250904;0600;46;;;
250904;0700;37;;;
250904;0800;43;;;
250904;0900;39;;;
250904;1000;37;;;
250904;1100;32;;;
250904;1200;;;;
250904;1300;;;;
250904;1400;;;;
250904;1500;;;;
250904;1600;28;;;
250904;1700;51;;;
250904;1800;36;;;
250904;1900;36;;;
250904;2000;31;;;
250904;2100;39;;;
250904;2200;33;;;
250904;2300;33;;;
250905;0000;35;;;
250905;0100;30;;;
250905;0200;42;;;
250905;0300;35;;;
250905;0400;49;;;
250905;0500;66;;;
250905;0600;52;;;
250905;0700;58;;;
250905;0800;45;;;
250905;0900;53;;;
250905;1000;54;;;
250905;1100;46;;;
250905;1200;53;;;
250905;1300;38;;;
250905;1400;42;;;
