FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
251125;1000;11;;;
251125;1100;13;;;
251125;1200;16;;;
251125;1300;27;;;
251125;1400;32;;;
251125;1500;36;;;
251125;1600;30;;;
251125;1700;23;;;
251125;1800;17;;;
251125;1900;1;;;
251125;2000;11;;;
251125;2100;11;;;
251125;2200;8;;;
251125;2300;11;;;
251126;0000;1;;;
251126;0100;1;;;
251126;0200;4;;;
251126;0300;8;;;
251126;0400;6;;;
251126;0500;10;;;
251126;0600;9;;;
251126;0700;6;;;
251126;0800;14;;;
251126;0900;15;;;
251126;1000;3;;;
251126;1100;11;;;
251126;1200;12;;;
251126;1300;3;;;
251126;1400;1;;;
251126;1500;1;;;
251126;1600;8;;;
251126;1700;20;;;
251126;1800;13;;;
251126;1900;17;;;
251126;2000;21;;;
251126;2100;16;;;
251126;2200;6;;;
251126;2300;1;;;
251127;0000;8;;;
251127;0100;6;;;
251127;0200;1;;;
251127;0300;1;;;
251127;0400;1;;;
251127;0500;1;;;
251127;0600;4;;;
251127;0700;10;;;
251127;0800;23;;;
251127;0900;31;;;
251127;1000;26;;;
251127;1100;10;;;
251127;1200;3;;;
251127;1300;5;;;
251127;1400;15;;;
251127;1500;27;;;
251127;1600;30;;;
251127;1700;24;;;
251127;1800;15;;;
251127;1900;5;;;
251127;2000;7;;;
251127;2100;2;;;
251127;2200;5;;;
251127;2300;7;;;
251128;0000;9;;;
251128;0100;4;;;
251128;0200;1;;;
251128;0300;1;;;
251128;0400;;;;
251128;0500;;;;
251128;0600;1;;;
251128;0700;4;;;
251128;0800;14;;;
251128;0900;19;;;
251128;1000;20;;;
251128;1100;17;;;
251128;1200;9;;;
251128;1300;4;;;
251128;1400;1;;;
251128;1500;6;;;
251128;1600;17;;;
251128;1700;20;;;
251128;1800;13;;;
251128;1900;6;;;
251128;2000;9;;;
251128;2100;10;;;
251128;2200;2;;;
251128;2300;1;;;
251129;0000;1;;;
251129;0100;1;;;
251129;0200;1;;;
251129;0300;7;;;
251129;0400;9;;;
251129;0500;7;;;
251129;0600;6;;;
251129;0700;7;;;
251129;0800;7;;;
251129;0900;8;;;
251129;1000;2;;;
251129;1100;1;;;
251129;1200;1;;;
251129;1300;6;;;
251129;1400;19;;;
251129;1500;18;;;
251129;1600;15;;;
251129;1700;21;;;
251129;1800;7;;;
251129;1900;4;;;
251129;2000;2;;;
251129;2100;5;;;
251129;2200;5;;;
251129;2300;1;;;
251130;0000;1;;;
251130;0100;1;;;
251130;0200;2;;;
251130;0300;7;;;
251130;0400;10;;;
251130;0500;11;;;
251130;0600;5;;;
251130;0700;6;;;
251130;0800;2;;;
251130;0900;1;;;
251130;1000;4;;;
251130;1100;1;;;
251130;1200;8;;;
251130;1300;15;;;
251130;1400;14;;;
251130;1500;14;;;
251130;1600;25;;;
251130;1700;32;;;
251130;1800;23;;;
251130;1900;19;;;
251130;2000;14;;;
251130;2100;5;;;
251130;2200;1;;;
251130;2300;5;;;
251201;0000;14;;;
251201;0100;19;;;
251201;0200;8;;;
251201;0300;1;;;
251201;0400;;;;
251201;0500;;;;
251201;0600;1;;;
251201;0700;3;;;
251201;0800;11;;;
251201;0900;15;;;
251201;1000;14;;;
251201;1100;16;;;
251201;1200;12;;;
251201;1300;13;;;
251201;1400;34;;;
251201;1500;36;;;
251201;1600;19;;;
251201;1700;3;;;
251201;1800;1;;;
251201;1900;1;;;
251201;2000;1;;;
251201;2100;1;;;
251201;2200;1;;;
251201;2300;;;;
251202;0000;3;;;
251202;0100;7;;;
251202;0200;5;;;
251202;0300;;;;
251202;0400;1;;;
251202;0500;6;;;
