Fecha;Estacion_seleccionada;PromedioDiario_MP10;ICAP_MP10;ICAP_mod_MP10;PromedioDiario_MP2_5;ICAP_MP2_5;ICAP_mod_MP2_5;condicion_final;condicion_mod
2026-02-21;Universidad_de_Talca;43.21;33.24;96.02;10.04;20.08;66.94;Bueno;Bueno
2026-02-22;Universidad_de_Talca;48.46;37.28;105.66;10.67;21.33;71.11;Bueno;Regular
2026-02-23;Curico;42.75;32.88;95.0;12.33;24.67;82.22;Bueno;Bueno
2026-02-24;Universidad_de_Talca;40.96;31.51;91.02;7.0;14.0;46.67;Bueno;Bueno
2026-02-25;Universidad_de_Talca;39.75;30.58;88.33;6.62;13.25;44.17;Bueno;Bueno
2026-02-26;Universidad_de_Talca;55.67;42.82;117.5;12.21;24.42;81.39;Bueno;Regular
2026-02-27;Universidad_de_Talca;62.54;48.11;128.81;8.75;17.5;58.33;Bueno;Regular
2026-02-28;Universidad_de_Talca;26.71;20.54;59.35;4.75;9.5;31.67;Bueno;Bueno
2026-03-01;Curico;21.96;16.89;48.8;8.12;16.25;54.17;Bueno;Bueno
2026-03-02;Curico;14.62;11.25;32.5;6.42;12.83;42.78;Bueno;Bueno
2026-03-03;Curico;18.5;14.23;41.11;8.08;16.17;53.89;Bueno;Bueno
2026-03-04;Universidad_de_Talca;28.29;21.76;62.87;3.21;6.42;21.39;Bueno;Bueno
2026-03-05;Curico;31.79;24.46;70.65;10.29;20.58;68.61;Bueno;Bueno
2026-03-06;Universidad_de_Talca;48.54;37.34;105.8;9.54;19.08;63.61;Bueno;Regular
2026-03-07;Curico;28.21;21.7;62.69;10.08;20.17;67.22;Bueno;Bueno
2026-03-08;Curico;25.88;19.9;57.5;10.08;20.17;67.22;Bueno;Bueno
2026-03-09;Universidad_de_Talca;32.67;25.13;72.59;5.21;10.42;34.72;Bueno;Bueno
2026-03-10;Universidad_de_Talca;46.17;35.51;101.91;9.38;18.75;62.5;Bueno;Regular
2026-03-11;Universidad_de_Talca;50.5;38.85;109.01;10.62;21.25;70.83;Bueno;Regular
2026-03-12;Universidad_de_Talca;48.67;37.44;106.01;12.0;24.0;80.0;Bueno;Regular
2026-03-13;Universidad_de_Talca;47.71;36.7;104.44;8.25;16.5;55.0;Bueno;Regular
2026-03-14;Universidad_de_Talca;33.92;26.09;75.37;9.38;18.75;62.5;Bueno;Bueno
2026-03-15;Curico;32.17;24.74;71.48;5.33;10.67;35.56;Bueno;Bueno
2026-03-16;La_Florida;10.67;8.21;23.7;2.33;4.67;15.56;Bueno;Bueno
2026-03-17;La_Florida;15.42;11.86;34.26;1.67;3.33;11.11;Bueno;Bueno
2026-03-18;Universidad_de_Talca;21.0;16.15;46.67;5.38;10.75;35.83;Bueno;Bueno
2026-03-19;Universidad_de_Talca;26.04;20.03;57.87;8.04;16.09;53.62;Bueno;Bueno
2026-03-20;Universidad_de_Talca;7.5;5.77;16.67;3.0;6.0;20.0;Bueno;Bueno
2026-03-21;La_Florida;11.5;8.85;25.56;1.79;3.58;11.94;Bueno;Bueno
2026-03-22;Curico;15.21;11.7;33.8;7.42;14.83;49.44;Bueno;Bueno
2026-03-23;La_Florida;15.96;12.28;35.46;1.83;3.67;12.22;Bueno;Bueno
