FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250817;2000;81;;;
250817;2100;71;;;
250817;2200;85;;;
250817;2300;79;;;
250818;0000;51;;;
250818;0100;24;;;
250818;0200;35;;;
250818;0300;28;;;
250818;0400;34;;;
250818;0500;28;;;
250818;0600;46;;;
250818;0700;64;;;
250818;0800;81;;;
250818;0900;72;;;
250818;1000;76;;;
250818;1100;77;;;
250818;1200;64;;;
250818;1300;38;;;
250818;1400;40;;;
250818;1500;47;;;
250818;1600;31;;;
250818;1700;47;;;
250818;1800;47;;;
250818;1900;52;;;
250818;2000;66;;;
250818;2100;112;;;
250818;2200;67;;;
250818;2300;100;;;
250819;0000;65;;;
250819;0100;62;;;
250819;0200;45;;;
250819;0300;51;;;
250819;0400;35;;;
250819;0500;32;;;
250819;0600;47;;;
250819;0700;54;;;
250819;0800;59;;;
250819;0900;53;;;
250819;1000;56;;;
250819;1100;61;;;
250819;1200;61;;;
250819;1300;58;;;
250819;1400;52;;;
250819;1500;53;;;
250819;1600;48;;;
250819;1700;44;;;
250819;1800;74;;;
250819;1900;58;;;
250819;2000;66;;;
250819;2100;41;;;
250819;2200;29;;;
250819;2300;54;;;
250820;0000;38;;;
250820;0100;51;;;
250820;0200;41;;;
250820;0300;33;;;
250820;0400;36;;;
250820;0500;32;;;
250820;0600;44;;;
250820;0700;60;;;
250820;0800;169;;;
250820;0900;52;;;
250820;1000;47;;;
250820;1100;55;;;
250820;1200;62;;;
250820;1300;84;;;
250820;1400;99;;;
250820;1500;67;;;
250820;1600;79;;;
250820;1700;65;;;
250820;1800;72;;;
250820;1900;50;;;
250820;2000;37;;;
250820;2100;11;;;
250820;2200;10;;;
250820;2300;12;;;
250821;0000;11;;;
250821;0100;8;;;
250821;0200;8;;;
250821;0300;9;;;
250821;0400;9;;;
250821;0500;13;;;
250821;0600;17;;;
250821;0700;26;;;
250821;0800;33;;;
250821;0900;44;;;
250821;1000;36;;;
250821;1100;40;;;
250821;1200;46;;;
250821;1300;46;;;
250821;1400;37;;;
250821;1500;25;;;
250821;1600;11;;;
250821;1700;15;;;
250821;1800;9;;;
250821;1900;13;;;
250821;2000;11;;;
250821;2100;9;;;
250821;2200;10;;;
250821;2300;9;;;
250822;0000;7;;;
250822;0100;7;;;
250822;0200;9;;;
250822;0300;9;;;
250822;0400;9;;;
250822;0500;8;;;
250822;0600;10;;;
250822;0700;15;;;
250822;0800;14;;;
250822;0900;14;;;
250822;1000;11;;;
250822;1100;12;;;
250822;1200;15;;;
250822;1300;12;;;
250822;1400;15;;;
250822;1500;11;;;
250822;1600;13;;;
250822;1700;17;;;
250822;1800;18;;;
250822;1900;13;;;
250822;2000;10;;;
250822;2100;14;;;
250822;2200;10;;;
250822;2300;20;;;
250823;0000;26;;;
250823;0100;20;;;
250823;0200;16;;;
250823;0300;18;;;
250823;0400;23;;;
250823;0500;22;;;
250823;0600;24;;;
250823;0700;18;;;
250823;0800;21;;;
250823;0900;17;;;
250823;1000;25;;;
250823;1100;29;;;
250823;1200;27;;;
250823;1300;14;;;
250823;1400;7;;;
250823;1500;8;;;
250823;1600;13;;;
250823;1700;14;;;
250823;1800;17;;;
250823;1900;23;;;
250823;2000;19;;;
250823;2100;22;;;
250823;2200;15;;;
250823;2300;31;;;
250824;0000;53;;;
250824;0100;40;;;
250824;0200;22;;;
250824;0300;21;;;
250824;0400;22;;;
250824;0500;16;;;
250824;0600;17;;;
250824;0700;22;;;
250824;0800;45;;;
250824;0900;21;;;
250824;1000;28;;;
250824;1100;24;;;
250824;1200;23;;;
250824;1300;27;;;
250824;1400;23;;;
250824;1500;20;;;
250824;1600;23;;;
250824;1700;23;;;
250824;1800;44;;;
250824;1900;64;;;
250824;2000;53;;;
250824;2100;45;;;
250824;2200;39;;;
250824;2300;35;;;
250825;0000;22;;;
250825;0100;17;;;
250825;0200;19;;;
250825;0300;14;;;
250825;0400;16;;;
250825;0500;14;;;
250825;0600;41;;;
250825;0700;72;;;
250825;0800;99;;;
250825;0900;46;;;
250825;1000;64;;;
250825;1100;45;;;
250825;1200;45;;;
250825;1300;57;;;
250825;1400;37;;;
250825;1500;49;;;
250825;1600;43;;;
250825;1700;45;;;
250825;1800;74;;;
250825;1900;138;;;
250825;2000;106;;;
250825;2100;82;;;
250825;2200;92;;;
250825;2300;64;;;
250826;0000;75;;;
250826;0100;69;;;
250826;0200;64;;;
250826;0300;59;;;
250826;0400;45;;;
250826;0500;55;;;
250826;0600;87;;;
250826;0700;105;;;
250826;0800;123;;;
250826;0900;85;;;
250826;1000;87;;;
250826;1100;92;;;
250826;1200;135;;;
250826;1300;104;;;
250826;1400;81;;;
250826;1500;68;;;
250826;1600;54;;;
250826;1700;71;;;
250826;1800;118;;;
250826;1900;131;;;
250826;2000;93;;;
250826;2100;118;;;
250826;2200;123;;;
250826;2300;102;;;
250827;0000;87;;;
250827;0100;66;;;
250827;0200;61;;;
250827;0300;52;;;
250827;0400;51;;;
250827;0500;54;;;
250827;0600;73;;;
250827;0700;132;;;
250827;0800;160;;;
250827;0900;91;;;
250827;1000;83;;;
250827;1100;98;;;
250827;1200;165;;;
250827;1300;124;;;
250827;1400;89;;;
250827;1500;78;;;
250827;1600;82;;;
250827;1700;86;;;
250827;1800;116;;;
250827;1900;95;;;
250827;2000;102;;;
250827;2100;94;;;
250827;2200;119;;;
250827;2300;89;;;
250828;0000;114;;;
250828;0100;98;;;
250828;0200;98;;;
250828;0300;84;;;
250828;0400;89;;;
250828;0500;90;;;
250828;0600;51;;;
250828;0700;33;;;
250828;0800;41;;;
250828;0900;47;;;
250828;1000;80;;;
250828;1100;115;;;
250828;1200;106;;;
250828;1300;91;;;
250828;1400;78;;;
250828;1500;83;;;
250828;1600;70;;;
250828;1700;73;;;
250828;1800;55;;;
250828;1900;52;;;
250828;2000;47;;;
250828;2100;49;;;
250828;2200;41;;;
250828;2300;46;;;
250829;0000;69;;;
250829;0100;45;;;
250829;0200;42;;;
250829;0300;38;;;
250829;0400;42;;;
250829;0500;32;;;
250829;0600;25;;;
250829;0700;32;;;
250829;0800;34;;;
250829;0900;43;;;
250829;1000;47;;;
250829;1100;52;;;
250829;1200;36;;;
250829;1300;37;;;
250829;1400;43;;;
250829;1500;40;;;
250829;1600;43;;;
250829;1700;41;;;
250829;1800;45;;;
250829;1900;42;;;
250829;2000;44;;;
250829;2100;52;;;
250829;2200;41;;;
250829;2300;29;;;
250830;0000;49;;;
250830;0100;39;;;
250830;0200;48;;;
250830;0300;52;;;
250830;0400;43;;;
250830;0500;51;;;
250830;0600;53;;;
250830;0700;50;;;
250830;0800;69;;;
250830;0900;65;;;
250830;1000;66;;;
250830;1100;60;;;
250830;1200;69;;;
250830;1300;52;;;
250830;1400;48;;;
250830;1500;44;;;
250830;1600;52;;;
250830;1700;48;;;
250830;1800;49;;;
250830;1900;51;;;
250830;2000;51;;;
250830;2100;61;;;
250830;2200;79;;;
250830;2300;82;;;
250831;0000;58;;;
250831;0100;65;;;
250831;0200;59;;;
250831;0300;62;;;
250831;0400;62;;;
250831;0500;63;;;
250831;0600;55;;;
250831;0700;32;;;
250831;0800;46;;;
250831;0900;37;;;
250831;1000;47;;;
250831;1100;40;;;
250831;1200;48;;;
250831;1300;62;;;
250831;1400;57;;;
250831;1500;32;;;
250831;1600;66;;;
250831;1700;64;;;
250831;1800;83;;;
250831;1900;90;;;
250831;2000;93;;;
250831;2100;90;;;
250831;2200;113;;;
250831;2300;97;;;
250901;0000;99;;;
250901;0100;96;;;
250901;0200;68;;;
250901;0300;60;;;
250901;0400;49;;;
250901;0500;59;;;
250901;0600;64;;;
250901;0700;90;;;
250901;0800;107;;;
250901;0900;78;;;
250901;1000;80;;;
250901;1100;72;;;
250901;1200;57;;;
250901;1300;53;;;
250901;1400;46;;;
250901;1500;38;;;
250901;1600;59;;;
250901;1700;58;;;
250901;1800;57;;;
250901;1900;58;;;
250901;2000;118;;;
250901;2100;119;;;
250901;2200;88;;;
250901;2300;47;;;
250902;0000;50;;;
250902;0100;63;;;
250902;0200;42;;;
250902;0300;37;;;
250902;0400;37;;;
250902;0500;64;;;
250902;0600;40;;;
250902;0700;27;;;
250902;0800;39;;;
250902;0900;37;;;
250902;1000;62;;;
250902;1100;45;;;
250902;1200;57;;;
250902;1300;45;;;
250902;1400;44;;;
250902;1500;53;;;
250902;1600;50;;;
250902;1700;50;;;
250902;1800;55;;;
250902;1900;78;;;
250902;2000;73;;;
250902;2100;78;;;
250902;2200;79;;;
250902;2300;128;;;
250903;0000;96;;;
250903;0100;71;;;
250903;0200;55;;;
250903;0300;41;;;
250903;0400;46;;;
250903;0500;53;;;
250903;0600;64;;;
250903;0700;77;;;
250903;0800;106;;;
250903;0900;82;;;
250903;1000;72;;;
250903;1100;63;;;
250903;1200;68;;;
250903;1300;;;;
250903;1400;52;;;
250903;1500;56;;;
250903;1600;56;;;
250903;1700;57;;;
250903;1800;78;;;
250903;1900;197;;;
250903;2000;116;;;
250903;2100;80;;;
250903;2200;111;;;
250903;2300;110;;;
250904;0000;98;;;
250904;0100;86;;;
250904;0200;74;;;
250904;0300;61;;;
250904;0400;73;;;
250904;0500;72;;;
250904;0600;81;;;
250904;0700;120;;;
250904;0800;104;;;
250904;0900;89;;;
250904;1000;111;;;
250904;1100;120;;;
250904;1200;96;;;
250904;1300;74;;;
250904;1400;74;;;
250904;1500;65;;;
250904;1600;69;;;
250904;1700;71;;;
250904;1800;85;;;
250904;1900;233;;;
250904;2000;148;;;
250904;2100;218;;;
250904;2200;237;;;
250904;2300;110;;;
250905;0000;104;;;
250905;0100;88;;;
250905;0200;77;;;
250905;0300;62;;;
250905;0400;65;;;
250905;0500;57;;;
250905;0600;64;;;
250905;0700;164;;;
250905;0800;134;;;
250905;0900;76;;;
250905;1000;91;;;
250905;1100;99;;;
250905;1200;117;;;
250905;1300;110;;;
250905;1400;96;;;
250905;1500;90;;;
250905;1600;83;;;
250905;1700;87;;;
250905;1800;74;;;
250905;1900;120;;;
250905;2000;146;;;
250905;2100;187;;;
250905;2200;172;;;
250905;2300;132;;;
250906;0000;89;;;
250906;0100;69;;;
250906;0200;74;;;
250906;0300;89;;;
250906;0400;63;;;
250906;0500;26;;;
250906;0600;21;;;
250906;0700;28;;;
250906;0800;31;;;
250906;0900;29;;;
250906;1000;36;;;
250906;1100;50;;;
250906;1200;53;;;
250906;1300;60;;;
250906;1400;66;;;
250906;1500;57;;;
250906;1600;55;;;
250906;1700;53;;;
250906;1800;50;;;
250906;1900;68;;;
250906;2000;69;;;
250906;2100;67;;;
250906;2200;76;;;
250906;2300;94;;;
250907;0000;82;;;
250907;0100;87;;;
250907;0200;71;;;
250907;0300;57;;;
250907;0400;58;;;
250907;0500;49;;;
250907;0600;35;;;
250907;0700;27;;;
250907;0800;25;;;
250907;0900;25;;;
250907;1000;36;;;
250907;1100;38;;;
250907;1200;31;;;
250907;1300;35;;;
250907;1400;33;;;
250907;1500;36;;;
250907;1600;40;;;
250907;1700;43;;;
250907;1800;42;;;
250907;1900;40;;;
250907;2000;51;;;
250907;2100;41;;;
250907;2200;34;;;
250907;2300;29;;;
250908;0000;29;;;
250908;0100;29;;;
250908;0200;23;;;
250908;0300;25;;;
250908;0400;48;;;
250908;0500;71;;;
250908;0600;62;;;
250908;0700;59;;;
250908;0800;54;;;
250908;0900;61;;;
250908;1000;51;;;
250908;1100;58;;;
250908;1200;61;;;
250908;1300;54;;;
250908;1400;50;;;
250908;1500;57;;;
250908;1600;63;;;
250908;1700;58;;;
250908;1800;57;;;
250908;1900;59;;;
250908;2000;55;;;
250908;2100;50;;;
250908;2200;48;;;
250908;2300;45;;;
250909;0000;45;;;
250909;0100;41;;;
250909;0200;39;;;
250909;0300;40;;;
250909;0400;43;;;
250909;0500;61;;;
250909;0600;80;;;
250909;0700;107;;;
250909;0800;79;;;
250909;0900;73;;;
250909;1000;70;;;
250909;1100;100;;;
250909;1200;115;;;
250909;1300;85;;;
250909;1400;56;;;
250909;1500;47;;;
250909;1600;55;;;
250909;1700;54;;;
250909;1800;74;;;
250909;1900;97;;;
250909;2000;93;;;
250909;2100;62;;;
250909;2200;99;;;
250909;2300;61;;;
250910;0000;41;;;
250910;0100;27;;;
250910;0200;37;;;
250910;0300;12;;;
250910;0400;39;;;
250910;0500;44;;;
250910;0600;87;;;
250910;0700;134;;;
250910;0800;94;;;
